time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1727317818725455400,0.372455322265625,0.039733607321977615,-0.11253377795219421,-0.0735333114862442,0.17244265973567963,-0.014147942885756493,-0.984917938709259,-0.0007356256246566772,-0.003933661617338657,-0.004980742931365967,0.9962199226358801,0.007288630345704853,0.08653267257345423,-0.002162276113614512
1727317818735429400,0.382429443359375,0.04332088306546211,-0.15848875045776367,-0.08178697526454926,0.17408770322799683,-0.02601991966366768,-0.9843863248825073,0.011474326252937317,-0.008220741525292397,-0.010440945625305176,0.9960866769869664,0.013242966920745464,0.08735824600209473,-0.0020740267801950523
1727317818745404200,0.392404052734375,0.036830030381679535,-0.18388262391090393,-0.09800370782613754,0.1763554960489273,-0.03771529346704483,-0.9836037158966064,0.001943334937095642,-0.010319311171770096,-0.013619184494018555,0.995890244956588,0.01912130700721256,0.0885014831464527,-0.0020912265293156515
1727317818755378200,0.402378173828125,0.013526036404073238,-0.2371802031993866,-0.1217133030295372,0.17342609167099,-0.0402534157037735,-0.984023928642273,0.006001874804496765,-0.00804058462381363,-0.01452648639678955,0.9959946530078551,0.020430247960061446,0.08700949256972076,-0.0025481066085660128
1727317818765353200,0.412353271484375,0.002868931507691741,-0.244706928730011,-0.11324919015169144,0.177850142121315,-0.03504803031682968,-0.9834332466125488,0.006781086325645447,-0.012605104595422745,-0.011348247528076172,0.9958437335757373,0.01790599794120468,0.08923423777098267,-0.0034466658445725224
1727317818775327200,0.4223271484375,-0.003746626665815711,-0.09839020669460297,-0.13387563824653625,0.17260438203811646,-0.0331912487745285,-0.9844318628311157,-0.0113343745470047,-0.029400236904621124,0.014766335487365723,0.9960917879720436,0.017019468949737444,0.08657027834641048,-0.004127611718756309
1727317818785302500,0.432302490234375,-0.02523926831781864,-0.09055233001708984,-0.13550837337970734,0.1684785932302475,-0.029193568974733353,-0.9852728843688965,-0.027014464139938354,-0.033642061054706573,0.033811092376708984,0.9962992058493331,0.01506899325910338,0.08447764315627487,-0.004929601365913165
1727317818795276300,0.4422763671875,-0.07590910792350769,-0.11444168537855148,-0.12515747547149658,0.1655934453010559,-0.025527847930788994,-0.9858636260032654,0.007593706250190735,-0.04211430251598358,0.007119119167327881,0.9964433558616298,0.013283604255111938,0.08301638367520758,-0.005690863382363009
1727317818805251300,0.452251220703125,-0.06640907377004623,-0.14595285058021545,-0.09259989112615585,0.16499218344688416,-0.023875704035162926,-0.9860058426856995,-0.013136833906173706,-0.05173153430223465,0.0003491044044494629,0.9964756481100548,0.01249928871234024,0.08270940196607071,-0.0062554542791445405
1727317818815225300,0.462225341796875,-0.03360931947827339,-0.20586837828159332,-0.05709009990096092,0.16503998637199402,-0.024190520867705345,-0.9859901666641235,-0.01294049620628357,-0.04917367547750473,-0.007845282554626465,0.9964695813631097,0.012685139976513141,0.08272847414328895,-0.006588977078522328
1727317818825200400,0.472200439453125,0.007777836639434099,-0.2909504473209381,-0.05864860862493515,0.16371232271194458,-0.02615164965391159,-0.9861614108085632,0.0015249848365783691,-0.028459494933485985,-0.011442959308624268,0.9965111406871844,0.01368089809068872,0.0820494865024315,-0.00679275666206207
1727317818835174400,0.48217431640625,0.048286646604537964,-0.25848597288131714,-0.0617155060172081,0.1620829552412033,-0.028094103559851646,-0.9863771200180054,0.015361368656158447,0.001192919909954071,-0.011471390724182129,0.996563386689362,0.014670786008230125,0.08121703005457914,-0.007059068018692061
1727317818845149200,0.492149169921875,0.10571594536304474,-0.13569094240665436,-0.08254629373550415,0.16184471547603607,-0.03017043136060238,-0.9863549470901489,-0.020105943083763123,0.019062092527747154,0.01977163553237915,0.996555244036554,0.015740948313358465,0.08108490229070824,-0.007418265087611221
1727317818855123200,0.502123291015625,0.11558802425861359,-0.18272051215171814,-0.13272131979465485,0.16057027876377106,-0.03334090858697891,-0.9864611029624939,-0.026842370629310608,0.024750273674726486,0.015956401824951172,0.996578140625597,0.01736557889968473,0.08042307094992386,-0.00790446997803723
1727317818865098200,0.51209814453125,0.07429730892181396,-0.3100469410419464,-0.16972370445728302,0.15736879408359528,-0.03610849380493164,-0.9868795275688171,0.022120237350463867,0.020834505558013916,-0.01681309938430786,0.9966769413317376,0.01879772980322743,0.07878370895226008,-0.008644138426185976
